zcta,state_abbr,final_rank,investment_category_sf,composite_score,projected_delta_2023_2030,target_proxy_2023,target_proxy_2030_projection,median_hh_income_2019,pop_25_44_2019,hh_over_100k_2019
91411,CA,1306,Watch,0.2509705158592958,825.0974417375811,1240.857142857143,2065.954584594724,58605,9127,2265
91436,CA,1307,Watch,0.2509068948353688,115.11729233560048,869.7106064296152,984.8278987652157,174085,3117,3913
28306,NC,1308,Watch,0.2508357984810208,856.4932694206393,1322.862782892648,2179.3560523132874,51991,11802,3494
33619,FL,1309,Watch,0.2507168821326935,925.4150585712491,1199.8204555605182,2125.2355141317676,44085,12906,1587
80547,CO,1310,Watch,0.25057142943601546,340.647307632478,607.0442786069652,947.6915862394433,145264,875,590
33594,FL,1311,Watch,0.2503991600294939,758.1900907624965,1402.4008101628592,2160.5909009253555,64854,9360,3627
32539,FL,1312,Watch,0.25037936243677095,815.2434964525437,1237.7462443438915,2052.9897407964354,59712,8959,2086
95033,CA,1313,Watch,0.25037909996540814,115.66510000341684,710.5361189801699,826.2012189835867,177000,1985,2593
12533,NY,1314,Watch,0.2502396652282839,504.0947038360014,1313.0098991408292,1817.1046029768306,105150,5366,4508
80246,CO,1315,Watch,0.2502201599613016,841.2276041044595,1176.8439514891002,2018.0715555935597,56954,6812,1468
27701,NC,1316,Watch,0.25017861422541354,887.577357729115,1566.649089666814,2454.226447395929,41566,8285,1932
34243,FL,1317,Watch,0.2501757616287124,782.3883899124162,1223.1561703333018,2005.544560245718,64847,5846,3488
77356,TX,1318,Watch,0.24999631892489882,570.8448876545126,1428.5565676397696,1999.4014552942822,92378,5076,5429
77014,TX,1319,Watch,0.24998141673452876,917.1106216526492,911.7301867048521,1828.8408083575014,50938,11478,2144
33067,FL,1320,Watch,0.24988272738765738,530.5919941679276,1197.1718152742023,1727.76380944213,103337,6293,4526
33896,FL,1321,Watch,0.24986900244081564,802.7977720808201,1109.0511398110427,1911.8489118918628,63958,3970,820
38138,TN,1322,Watch,0.24972429498576196,496.47641782952303,1341.9107142857142,1838.3871321152374,105292,5493,5289
92887,CA,1323,Watch,0.24965196796648836,308.4355331790906,1054.7348511383536,1363.1703843174441,139872,4075,4477
33327,FL,1324,Watch,0.24959747330572352,473.2780485350739,911.7074091757454,1384.9854577108192,117906,4270,3575
30517,GA,1325,Watch,0.24956234035975133,635.1807616097534,1008.5117821515232,1643.6925437612767,91274,4097,2320
14216,NY,1326,Watch,0.24953034604231533,772.7510585475327,1525.7143533870203,2298.4654119345532,59346,8059,2811
33710,FL,1327,Watch,0.24951334672571543,784.4700135417022,1389.759804061174,2174.229817602876,60463,9016,3408
91504,CA,1328,Watch,0.24949560898896575,624.983071869925,1419.010415138624,2043.993487008549,83994,7361,3979
75088,TX,1329,Watch,0.24949286052567202,563.2250554060146,1402.5496166322619,1965.7746720382765,93703,6681,4207
95819,CA,1330,Watch,0.24949222862606693,467.20805515960257,1483.9367471372627,1951.1448022968652,106514,5317,4197
76016,TX,1331,Watch,0.24936137869111152,628.778153048923,1457.6561187522043,2086.434271801127,82490,7227,4653
77062,TX,1332,Watch,0.2492671208436737,565.9557110366875,1288.0340671701751,1853.9897782068626,95564,6994,4383
31047,GA,1333,Watch,0.24923849211721907,620.864084338061,1089.802958134871,1710.667042472932,91458,4000,2218
92394,CA,1334,Watch,0.24919417773259978,878.242720602758,1057.6164924802447,1935.8592130830027,53107,11497,1768
31313,GA,1335,Watch,0.24918161383415346,888.592086699923,1128.866726935338,2017.4588136352609,50006,12809,2067
33606,FL,1336,Watch,0.24903541355067654,653.456018577963,1346.4241418910296,1999.8801604689927,80878,6237,3377
11768,NY,1337,Watch,0.24903451113792763,323.8101605417468,1079.064223114844,1402.874383656591,136549,3624,4949
85303,AZ,1338,Watch,0.24898377902697222,851.7913776727456,988.444303833875,1840.2356815066205,58433,9991,2263
14612,NY,1339,Watch,0.24866662612153081,755.4100263662835,1445.1690483601685,2200.579074726452,63034,8717,4208
94803,CA,1340,Watch,0.24861411658760846,571.085678340577,1495.5382775119615,2066.6239558525385,89851,6726,4042
93635,CA,1341,Watch,0.24856353458103064,804.0644014610879,1120.2809961000974,1924.345397561185,62526,10843,2796
10541,NY,1342,Watch,0.24856192683363437,493.3544003252089,1234.0611393809543,1727.4155397061631,107180,5524,4853
33143,FL,1343,Watch,0.24836944205050882,703.4733609707666,1615.239282494482,2318.7126434652487,67042,9012,4417
10536,NY,1344,Watch,0.24834837487959371,94.43368785352075,490.5100817438692,584.94376959739,183365,1805,2721
84128,UT,1345,Watch,0.24833549128317634,660.0056288718764,1289.1731105013719,1949.1787393732484,80573,7491,2238
85629,AZ,1346,Watch,0.2482714244837503,630.3236809664595,1414.9354932395368,2045.2591742059963,82334,7168,3098
11358,NY,1347,Watch,0.2481669664344297,701.877151297549,1534.80808855765,2236.685239855199,68848,10000,4593
78041,TX,1348,Watch,0.24815607777962667,865.794889157398,1225.816326530612,2091.61121568801,50603,12164,3316
75407,TX,1349,Watch,0.24813872518778002,751.4517681974361,1310.4065535239017,2061.8583217213377,66110,5526,1638
84124,UT,1350,Watch,0.2480640203572513,576.44767090594,1337.5025226165624,1913.9501935225023,91995,6538,3631
85653,AZ,1351,Watch,0.24805902852025563,774.523562332877,1031.8297069661344,1806.3532692990113,68507,4868,1485
95356,CA,1352,Watch,0.24801688441650127,708.7761744415277,1393.9180015140043,2102.694175955532,70699,8787,3926
11418,NY,1353,Watch,0.2479483088873681,736.4913308476948,1278.1887395328338,2014.6800703805286,68920,10928,3510
85053,AZ,1354,Watch,0.24786777531038734,842.3711530084374,1135.3806992159898,1977.7518522244272,55865,9550,2046
80549,CO,1355,Watch,0.2478294927157213,650.5212532063118,875.9162185111803,1526.4374717174921,90456,4080,1768
37217,TN,1356,Watch,0.2476990033623671,896.355391124209,1062.9379770992366,1959.2933682234457,49103,10843,1685
32205,FL,1357,Watch,0.2475818960432117,849.7484762249817,1503.9927392082752,2353.741215433257,46649,10601,2532
78252,TX,1358,Watch,0.24742462482440908,849.584216136642,838.0872042068361,1687.671420343478,60787,4995,505
91301,CA,1359,Watch,0.24737578722988407,383.3828320057883,1183.781754299955,1567.1645863057433,124012,5769,5581
92823,CA,1360,Watch,0.2473036449208219,319.67881452818887,366.9266679634312,686.60548249162,151071,1319,1022
91105,CA,1361,Watch,0.24726532598370599,342.75309570485655,1133.5688665710186,1476.3219622758752,131158,3014,3306
92251,CA,1362,Watch,0.2472639712027804,693.5375324526811,873.0062874581756,1566.5438199108567,83566,7590,1678
80113,CO,1363,Watch,0.24708301545731703,674.8718744937486,1722.8452628321322,2397.7171373258807,68091,7086,3752
37205,TN,1364,Watch,0.24699448546539507,451.741539095005,1516.8538502260046,1968.5953893210096,106241,6196,5838
33470,FL,1365,Watch,0.24668009016557033,594.8890384152297,1454.0954501685123,2048.984488583742,85648,6095,3435
10512,NY,1366,Watch,0.24662761021749324,521.9238434019107,1387.4035811535605,1909.3274245554712,98091,5538,4633
32514,FL,1367,Watch,0.24655848389844728,824.2456437806695,1496.550984398217,2320.7966281788867,49889,11662,2847
94552,CA,1368,Watch,0.2465464283613936,188.39296844311934,732.0286928059057,920.4216612490251,162583,3206,3696
84105,UT,1369,Watch,0.2464205541781994,598.6565361458726,1664.8222357705874,2263.47877191646,80374,8356,3806
95993,CA,1370,Watch,0.24634727563473713,710.2845312680622,1401.98660061093,2112.2711318789925,69019,9392,4114
33323,FL,1371,Watch,0.2462550926754984,587.0927373835151,1339.8464237750725,1926.9391611585875,88946,6573,3195
78539,TX,1372,Watch,0.24621025047481243,823.25799492606,1291.352209003721,2114.610203929781,54158,10830,3313
30046,GA,1373,Watch,0.24616172801533334,856.517387780554,1117.8514320412914,1974.3688198218456,52789,11100,2405
34202,FL,1374,Watch,0.24600715156713324,542.753982613455,1001.7137349928407,1544.4677176062958,102703,4437,4905
78213,TX,1375,Watch,0.24596675927291808,892.2953806596851,1189.6928106146192,2081.9881912743044,45682,13832,2260
10803,NY,1376,Watch,0.24584844104129058,207.93441286450062,822.9712889431887,1030.9057018076894,157143,2788,2688
32084,FL,1377,Watch,0.24577856877435306,842.3672315498395,1213.6611708741013,2056.028402423941,52592,9496,2892
33179,FL,1378,Watch,0.245720306974069,839.0704138652844,1402.24770585189,2241.3181197171743,49016,12749,2959
32137,FL,1379,Watch,0.24570523709233616,762.7805481869904,1398.9250047869284,2161.7055529739187,60637,7374,4369
29410,SC,1380,Watch,0.24567422684891266,756.5142590112592,1002.1902401829966,1758.7044991942557,70043,7373,2621
32904,FL,1381,Watch,0.2456443459341891,730.7474711923845,1368.9308662057747,2099.6783373981593,66086,7322,3465
32003,FL,1382,Watch,0.24561848202110662,559.5268825203674,1268.822322919151,1828.3492054395183,94154,5880,4994
14226,NY,1383,Watch,0.24561318285415754,680.8158475917306,1426.9960653958349,2107.8119129875654,72388,7685,4255
75218,TX,1384,Watch,0.245612976850882,583.7133281545251,1579.1597966224804,2162.8731247770056,83851,6844,4125
75181,TX,1385,Watch,0.24538910378893725,631.9315377267418,1028.191162823899,1660.1227005506407,88149,7569,3256
91321,CA,1386,Watch,0.24534374076921325,675.4395216103816,1418.077629484511,2093.5171510948926,73187,8167,4060
37934,TN,1387,Watch,0.2453386374261965,488.68478700383355,1371.9140135283492,1860.5988005321828,102472,5205,5292
76018,TX,1388,Watch,0.24532694084008488,767.9935556240487,1005.7138765946368,1773.7074322186854,67962,8703,2267
29526,SC,1389,Watch,0.24519817939931565,895.5721731191766,1005.3945208691574,1900.966693988334,48536,11126,2426
85206,AZ,1390,Watch,0.24508424281778643,840.3783969431024,1230.9028620988724,2071.281259041975,51993,8477,2994
32082,FL,1391,Watch,0.24505631293668556,443.01546687062495,1246.710157436818,1689.725624307443,111853,4453,6944
29803,SC,1392,Watch,0.245024733742252,719.9796507754992,1447.3504454815443,2167.3300962570434,65567,8052,4834
31406,GA,1393,Watch,0.24463962616674303,816.1660714580302,1299.849952379578,2116.0160238376084,53848,9849,3005
91724,CA,1394,Watch,0.24457170601602557,609.8809426351878,1397.250880375627,2007.131823010815,82976,7120,3444
92835,CA,1395,Watch,0.24425005830874316,402.2182299766382,1437.2668485777294,1839.4850785543676,113345,5237,4683
33026,FL,1396,Watch,0.24422426437704742,642.3400698455189,1283.0396710526315,1925.3797408981504,80232,7688,4230
84040,UT,1397,Watch,0.2441635843799463,501.62322547607636,1522.9380593583076,2024.561284834384,96383,5732,3538
95682,CA,1398,Watch,0.24397816506461045,574.9985792116601,1418.8026941092003,1993.8012733208602,87347,5917,4889
31210,GA,1399,Watch,0.24396670211431348,737.9336454889326,1425.2052288353154,2163.138874324248,62509,9116,4142
11967,NY,1400,Watch,0.24394020909788627,616.6941928204654,1140.2532091249175,1756.9474019453828,86953,7704,3365
33991,FL,1401,Watch,0.24391914912900728,776.4638248974718,838.2717094378822,1614.735534335354,69179,5002,2210
77586,TX,1402,Watch,0.24381576914244996,533.0663228771493,1250.207752196178,1783.2740750733274,97181,5676,4252
96150,CA,1403,Watch,0.2437468516264864,735.7596723616132,1671.9470653977714,2407.706737759385,57396,8791,3194
95842,CA,1404,Watch,0.24372237325857413,851.0515380687766,1037.8855870514687,1888.9371251202454,53458,10374,2092
85258,AZ,1405,Watch,0.2436914010719254,604.0049760089208,1258.9644256386148,1862.9694016475355,86148,5059,5933
85745,AZ,1406,Watch,0.24362603693053148,763.9015941060791,1584.4430771673547,2348.344671273434,54909,8582,4063
94542,CA,1407,Watch,0.24346755122950398,436.2653122789942,793.1357186502818,1229.401030929276,121354,4094,2633
34743,FL,1408,Watch,0.24334977062320992,908.0931652432256,879.7120474222747,1787.8052126655002,47909,13933,1692
80403,CO,1409,Watch,0.243278660906343,421.98835333984704,1230.0966857472702,1652.0850390871171,114033,5246,4497
32097,FL,1410,Watch,0.24321767350071008,733.0340998199171,1070.335691318328,1803.369791138245,70263,5494,1764
33433,FL,1411,Watch,0.24315922681480992,677.5433820521899,1765.252862758503,2442.7962448106928,63774,7467,5485
11733,NY,1412,Watch,0.24313299515682235,205.56766886235013,821.4085502499569,1026.976219112307,155455,2677,3782
92860,CA,1413,Watch,0.24307590688788105,510.35744178101345,1143.105904701599,1653.4633464826125,102345,7083,3681
79720,TX,1414,Watch,0.2430071999340179,823.7012676016287,1158.4026353838067,1982.1039029854355,54479,10538,2264
28348,NC,1415,Watch,0.24295407800869062,829.5141116428409,1053.0161095552528,1882.5302211980938,55810,10462,2602
90210,CA,1416,Watch,0.24291416951834274,241.14012989939164,944.2854671280278,1185.4255970274194,147270,3633,5205
33614,FL,1417,Watch,0.2427574522929406,933.8575279004175,954.4148383746593,1888.2723662750768,41954,15745,1784
90232,CA,1418,Watch,0.24274091606030349,542.5330781634005,1458.6770411806713,2001.2101193440717,90467,5329,2854
95746,CA,1419,Watch,0.2426336797348731,255.71451491819795,834.1290522861324,1089.8435672043304,147201,4184,5496
10598,NY,1420,Watch,0.24247494185653823,291.45809362046674,1447.8226967536511,1739.280790374118,128545,5943,6786
89122,NV,1421,Watch,0.24237241866367043,849.9911517917667,1324.981554404145,2174.972706195912,46448,13929,2425
93420,CA,1422,Watch,0.24211004785984586,573.1628472764103,1448.8938343328334,2022.0566816092437,85551,6005,5037
38139,TN,1423,Watch,0.2418744005317476,222.53893627412168,891.301509387655,1113.8404456617766,150425,2632,3761
90265,CA,1424,Watch,0.24170367757281908,228.10649343717398,754.3398265678019,982.4463200049759,152378,2872,4800
85743,AZ,1425,Watch,0.24166949661889206,680.4771250792687,1114.450191007934,1794.9273160872028,76099,7223,4141
78244,TX,1426,Watch,0.2415776421239754,771.9775903292838,1118.2860727397585,1890.2636630690422,62080,9563,1985
29455,SC,1427,Watch,0.24152040552845083,586.3600143381301,1634.5018625513153,2220.8618768894453,79132,5855,3969
14609,NY,1428,Watch,0.2414488189893526,819.0730150077777,1441.5239351771177,2260.5969501848954,47935,12509,3090
77041,TX,1429,Watch,0.24141785184698744,601.8403076821453,1130.0962929475588,1731.9366006297041,87489,9341,5152
80909,CO,1430,Watch,0.24139710209070425,854.9007575274944,1300.9276768682093,2155.828434395704,45471,11511,2709
76020,TX,1431,Watch,0.24131532092169244,690.9495296532596,1421.664273108988,2112.6138027622474,67674,7037,2992
91324,CA,1432,Watch,0.24130711427759585,589.2246136942003,1553.775533717384,2143.0001474115843,80260,8436,4272
28208,NC,1433,Watch,0.24128171960940273,927.7533479099023,1220.4591249871623,2148.212472897065,36062,12337,1789
38117,TN,1434,Watch,0.24105658898063134,587.872873217001,1497.8191970220687,2085.69207023907,81469,7265,4541
31405,GA,1435,Watch,0.2410031635701868,818.7283534188809,1343.1300473265533,2161.858400745434,49749,11113,3206
94065,CA,1436,Watch,0.24093350868111313,69.83436299177399,899.8734939759037,969.7078569676777,172663,3482,3838
27012,NC,1437,Watch,0.2408673191654797,607.5644809791205,1330.3697657196715,1937.9342466987919,81919,5735,4198
27127,NC,1438,Watch,0.2407706968943718,852.0861886938831,1042.8057901085647,1894.8919788024477,50935,11311,2341
32563,FL,1439,Watch,0.24067938702634484,676.457478262063,1297.1293812348342,1973.5868594968972,72045,6536,3625
10708,NY,1440,Watch,0.24060125828376686,399.6389234115279,1227.0117561286795,1626.6506795402074,115435,4455,4864
10069,NY,1441,Watch,0.2405782711109468,346.00705729642544,808.0671764882292,1154.0742337846546,132500,2581,1865
32789,FL,1442,Watch,0.24056843056381055,606.4509244173308,1428.607201309329,2035.05812572666,79759,5963,4821
30248,GA,1443,Watch,0.24051626364408377,679.5846318007891,1172.502704140438,1852.0873359412271,74110,6918,2601
33435,FL,1444,Watch,0.24050218452578742,818.143526983507,1214.1869457062512,2032.3304726897582,52210,9989,2699
27278,NC,1445,Watch,0.24047782486493074,643.3144603043783,1332.7477404890353,1976.0622007934135,76152,5875,3862
91737,CA,1446,Watch,0.2404214023409781,487.54378106345706,1010.517524235645,1498.061305299102,106603,6053,4207
90062,CA,1447,Watch,0.24035371623842489,881.5982184456344,888.4236997819993,1770.0219182276337,49443,10867,2057
89130,NV,1448,Watch,0.24032016900733885,696.6590001832017,1294.5257168866638,1991.1847170698654,68764,8588,3883
90043,CA,1449,Watch,0.24026478701863085,764.9889892994051,1464.696059520529,2229.6850488199343,54729,12021,4953
27103,NC,1450,Watch,0.24021012466239533,799.7116755089475,1425.5377008652658,2225.249376374213,50262,11324,2813
33028,FL,1451,Watch,0.2401709552587354,468.36299227514763,1246.6346483704974,1714.997640645645,104271,7373,4320
80917,CO,1452,Watch,0.24012502937446747,750.7851563289871,1448.1108816315993,2198.8960379605865,57129,8684,2630
11010,NY,1453,Watch,0.24006839901095003,394.58722857704436,1444.903739558123,1839.4909681351673,111135,5982,4463
95135,CA,1454,Watch,0.23987325151352076,229.90063268098447,860.3510705750379,1090.2517032560222,148438,4092,5131
85083,AZ,1455,Watch,0.23979944732079,372.1163300939667,1171.702332155477,1543.8186622494438,120174,4982,4019
28075,NC,1456,Watch,0.23970760302910932,481.3657971917471,991.5921528615156,1472.9579500532627,107397,4673,3333
11417,NY,1457,Watch,0.2396699869812239,674.1583963350201,1051.6157655112825,1725.7741618463026,76868,8385,3402
77904,TX,1458,Watch,0.2396541701823049,651.0763230351687,1230.1865350628564,1881.262858098025,76537,6992,4032
89128,NV,1459,Watch,0.23965104263986692,767.4262138718548,1297.8408000609184,2065.267013932773,57456,10102,3450
90031,CA,1460,Watch,0.2395676050552558,836.4884437183985,1225.1800113879776,2061.6684551063763,48479,12380,2454
29209,SC,1461,Watch,0.23954207207825695,774.7350492357566,1254.0926193921853,2028.8276686279419,57200,9888,3371
32829,FL,1462,Watch,0.23942817157859392,679.5926328459083,1065.4742334641953,1745.0668663101037,75563,7201,1757
33319,FL,1463,Watch,0.23937981087955634,849.5208802250343,1289.1393451995275,2138.6602254245618,44993,11284,2632
80603,CO,1464,Watch,0.23927665155061553,621.040221255877,917.1868984787333,1538.2271197346104,87490,4096,1875
